Region Year Abundance CCS
Alaskan Shelf, 2007, -.4274845900, -.0164053600
Alaskan Shelf, 2008, .1441680100, -.3442965400
Alaskan Shelf, 2009, -4.4014180300, .4021480900
Alaskan Shelf, 2010, -.5022827500, -.0401794200
Alaskan Shelf, 2011, -1.5430135900, -.0505491700
Alaskan Shelf, 2012, -1.5561208000, .2360044000
Aleutian shelf, 2000, .2003518800, -.2660123800
Aleutian shelf, 2001, .1351275000, -.3785721500
Aleutian shelf, 2002, -.0717760100, -.1413292400
Aleutian shelf, 2003, .5742485700, -.4955302100
Aleutian shelf, 2004, -.4289539300, .0037075900
Aleutian shelf, 2005, .3689832000, -.1745014400
Aleutian shelf, 2006, .2266397800, -.0547169200
Aleutian shelf, 2007, -.5853584700, .2989696700
Aleutian shelf, 2008, -.4987902900, .2318364800
Aleutian shelf, 2009, -.4393562600, -.0406351100
Aleutian shelf, 2010, -2.0827031700, -.1121106200
Aleutian shelf, 2011, -.6742247500, .0119356300
Aleutian shelf, 2012, -.8292262400, .2574216400
ARCH, 2012, 0, 0
AUSE, 2009, -2.0426652100, .0101590300
AUSE, 2010, .6345723100, .0685110000
AUSE, 2011, -.4100533800, -.0876251200
AUSE, 2012, 0, 0
AUSW, 2010, -.0858562500, .0518356300
AUSW, 2011, 0, 0
AUSW, 2012, .0716526000, -.0588718200
B1, 1958, -.4135758400, .1252754100
B1, 1959, -.2211967600, -.1540784400
B1, 1960, -.7827629300, .1672861000
B1, 1961, -1.0660746800, -.0453811900
B1, 1962, -4.3168024600, .1188509100
B1, 1963, -.6017668200, .2150628400
B1, 1964, -6.2893299800, 1.1755290500
B1, 1965, -4.0737929600, 1.0839653000
B1, 1966, -1.3286088000, .4053086300
B1, 1967, -4.2194270500, .4155832200
B1, 1968, -2.8764848800, .6129517800
B1, 1969, -5.0080320300, .1383066500
B1, 1970, -2.7796387400, -.0787071800
B1, 1971, -5.7066872900, .8898457800
B1, 1972, -8.5168242600, .8952985300
B1, 1973, -3.7976349500, .4700075600
B1, 1974, -5.8873075000, .4395100300
B1, 1975, -3.3873660700, .4491456000
B1, 1976, -1.5307244100, -.0430885400
B1, 1977, -5.2869431400, -.0291136800
B1, 1978, -1.7372529300, -.1145581500
B1, 1979, -2.9279880800, .2995737300
B1, 1980, -5.4098398200, .2803394300
B1, 1981, -6.2272774300, .7074656200
B1, 1982, -4.0071761300, .0257993900
B1, 1983, -4.2221136100, .2907980600
B1, 1984, -.3784589400, -.4975123300
B1, 1985, .4020052200, -.4808634500
B1, 1986, -4.0313707200, -.5686397600
B1, 1987, -2.2164583800, -.2700383300
B1, 1988, -1.6424619600, -.8493000000
B1, 1989, .3965052900, -.6194715100
B1, 1990, 1.7902863800, -.8744622500
B1, 1991, -2.6514669800, -.6756085600
B1, 1992, -1.3108591300, -.2664902800
B1, 1993, .1927977100, -.6527386400
B1, 1994, -1.8384622100, -.7325020300
B1, 1995, -3.2462802100, -.7374773300
B1, 1996, -3.5383179000, .3059458000
B1, 1997, -.3639949900, -1.2249543500
B1, 1998, -2.5156917700, -.7824534700
B1, 1999, -.5845005500, -1.2161988600
B1, 2000, .5046957000, -.9221834900
B1, 2001, .2144978200, -.2243894300
B1, 2002, 2.6094992100, -.3863814100
B1, 2003, -1.0895442700, -.5430960600
B1, 2004, -1.1023481800, -.3326568700
B1, 2005, -.3863487100, -.1897175600
B1, 2006, .0096797500, -.7418130500
B1, 2007, -7.5323544300, -.9718195500
B1, 2008, -.2366301200, -.1839227300
B1, 2009, -1.3127880100, -.5904539600
B1, 2010, .1320528400, -.8077308300
B1, 2011, -.3713679500, -.8922771900
B2, 1958, -1.8764752500, .4431371800
B2, 1959, 1.2535212100, -.2198092000
B2, 1960, .6204961400, .2526275800
B2, 1961, -1.9172849300, -.1234293200
B2, 1962, -.8954315400, -.3771894000
B2, 1963, -2.4810915400, .4975332000
B2, 1964, -3.2551533000, .8489835600
B2, 1965, -4.7070446000, .5652880600
B2, 1966, -.0532481500, .6640069700
B2, 1967, -5.1600222000, .3761474100
B2, 1968, -1.4369796600, -.3571371500
B2, 1969, -1.6498165900, -.0145046800
B2, 1970, -5.9901049100, -.2264507400
B2, 1971, -2.8669153400, -.0765937500
B2, 1972, -3.8889321000, -.3784607900
B2, 1973, -3.5175059900, .1554091900
B2, 1974, -1.9568494000, -.3472096800
B2, 1975, -.1687310500, -1.0243445100
B2, 1976, .5136733300, -.8621846100
B2, 1977, -2.9280941400, -.3566087800
B2, 1978, -2.9313862600, -.2443665200
B2, 1979, -2.1538751300, .5171549200
B2, 1980, -6.5787827900, .2908785000
B2, 1981, -5.3235587500, .4401640000
B2, 1982, -4.1634762500, .2628741100
B2, 1983, -1.9686022700, -.3880683700
B2, 1984, .7109423000, -.3033578100
B2, 1985, 1.0074023600, -.8924222000
B2, 1986, -.1018190000, -.4045952000
B2, 1987, -.1497735000, -.8102356800
B2, 1988, .9626556400, -.9443538600
B2, 1989, 1.5481111700, -.6460827300
B2, 1990, -1.0696569900, -.6177296600
B2, 1991, -2.5929145600, .0749446800
B2, 1992, -.8619901500, -.5914976100
B2, 1993, -2.0399027600, -.2641128800
B2, 1994, -2.0931482200, -.0069896400
B2, 1995, -3.1912448800, -.2681078800
B2, 1996, -2.8780926400, -.6205828100
B2, 1997, -1.4112668500, -.0812404900
B2, 1998, -.7258125100, -.1263810100
B2, 1999, -.9312444500, .2806203300
B2, 2000, -.8096812000, .0453333500
B2, 2001, 1.2513867500, -.3182074600
B2, 2002, .0082439000, .3245978800
B2, 2003, .2028007200, .3665184600
B2, 2004, 2.0917178200, -.1024978500
B2, 2005, -.7204469600, -.0614111500
B2, 2006, -.4485664700, -.1495649100
B2, 2007, -.4269235800, .2647473700
B2, 2008, -1.2570571200, .1339559900
B2, 2009, -1.4745325700, .5425942300
B2, 2010, .0047441400, -.3339840000
B2, 2011, 1.5300276700, -.3155107300
B4, 1958, -.5517232800, -.7646395500
B4, 1959, 1.1864836700, -1.1890933600
B4, 1960, .1352709800, -.4476931700
B4, 1961, 1.1005032400, -.7334971700
B4, 1962, -.1264577000, -.7359553200
B4, 1963, .1818090800, -.8794709300
B4, 1964, -.1441214000, -.0486621100
B4, 1965, -1.4001154800, -.1060884900
B4, 1966, .5806688000, -.3766060200
B4, 1967, -5.2174362700, -.4170884600
B4, 1968, .7040884500, -.5936449500
B4, 1969, -.9067055500, .0066046200
B4, 1970, -3.6531966800, .4949884900
B4, 1971, -3.4650764100, .8779817900
B4, 1972, -4.0352008800, .2128967700
B4, 1973, -3.9511382400, .4595048400
B4, 1974, -3.0622694100, -.5111248200
B4, 1975, -1.9725279600, .0454535100
B4, 1976, -.8484608800, -.4309169500
B4, 1977, -1.9780625100, .2663920100
B4, 1978, -.0340447100, -.2018342700
B4, 1979, -2.4480647200, .1553332000
B4, 1980, -.4877695100, -.1514647400
B4, 1981, -3.1950224600, -.7957766900
B4, 1982, -5.5386713300, -.2054330800
B4, 1983, -2.0832720300, -.3051612200
B4, 1984, -1.8785657900, -.8458551800
B4, 1985, 1.6358362700, -.4725221700
B4, 1986, -.8229562300, -.6202308200
B4, 1987, -3.6480366400, -.0476271900
B4, 1988, -6.2179762100, .6325220900
B4, 1989, -7.0637135300, .2983609700
B4, 1990, -7.0936074300, -.1008667000
B4, 1991, -4.7134831900, .3003107400
B4, 1992, -10.8823067600, .7714682100
B4, 1993, -8.8832551700, .4926369400
B4, 1994, -6.5672143300, .0644369800
B4, 1995, -7.1863502600, .5352732800
B4, 1996, -3.1635589800, -.4931674900
B4, 1997, -2.5367819100, -.3119196200
B4, 1998, -4.5300248200, -.3550284000
B4, 1999, -2.4914045900, -.1740148500
B4, 2000, -7.2610837400, .1219838200
B4, 2001, -1.0112696800, .0001984000
B4, 2002, -2.3466729500, -.4001836400
B4, 2003, -1.9867481000, .0630849700
B4, 2004, -.8550676200, -.8966528400
B4, 2005, -3.5815024400, .2024540300
B4, 2006, -4.8616482600, -.3217830600
B4, 2007, -7.8886294900, .1174331500
B4, 2008, -3.7237680200, .8957817500
B4, 2009, -5.9191323100, -.2791321200
B4, 2010, -2.2512518400, .1086539700
B4, 2011, -.5340207400, -1.1705919900
B5, 1958, -.9918527900, -.6643387700
B5, 1959, 1.4119111700, -1.4176104100
B5, 1960, 2.4895648100, -1.4390764200
B5, 1961, .5815697500, -1.0609118000
B5, 1962, -1.2564892000, -1.8183175300
B5, 1963, 1.2715453100, -1.4026924500
B5, 1964, -3.3109751300, .3071491100
B5, 1965, -1.6420464000, -.8254686800
B5, 1966, -.5908653800, -1.7836630100
