LME,CODE,PROD,YEAR,MEAN
CELTIC_BISCAY_SHELF,24,PPY,1998,310.3000000000000
CELTIC_BISCAY_SHELF,24,PPY,1999,329.0000000000000
CELTIC_BISCAY_SHELF,24,PPY,2000,305.9000000000000
CELTIC_BISCAY_SHELF,24,PPY,2001,278.0000000000000
CELTIC_BISCAY_SHELF,24,PPY,2002,272.7000000000000
CELTIC_BISCAY_SHELF,24,PPY,2003,270.4000000000000
CELTIC_BISCAY_SHELF,24,PPY,2004,263.3000000000000
CELTIC_BISCAY_SHELF,24,PPY,2005,249.7000000000000
CELTIC_BISCAY_SHELF,24,PPY,2006,247.8000000000000
CELTIC_BISCAY_SHELF,24,PPY,2007,263.6000000000000
CELTIC_BISCAY_SHELF,24,PPY,2008,259.3000000000000
CELTIC_BISCAY_SHELF,24,PPY,2009,274.9000000000000
CELTIC_BISCAY_SHELF,24,PPY,2010,250.0000000000000
CELTIC_BISCAY_SHELF,24,PPY,2011,251.5000000000000
CELTIC_BISCAY_SHELF,24,PPY,2012,266.7000000000000
CELTIC_BISCAY_SHELF,24,PPY,2013,255.0000000000000
