LME,CODE,PROD,YEAR,MEAN
NORWEGIAN_SEA,21,PPY,1998,244.5000000000000
NORWEGIAN_SEA,21,PPY,1999,280.5000000000000
NORWEGIAN_SEA,21,PPY,2000,214.8000000000000
NORWEGIAN_SEA,21,PPY,2001,194.3000000000000
NORWEGIAN_SEA,21,PPY,2002,211.1000000000000
NORWEGIAN_SEA,21,PPY,2003,165.2000000000000
NORWEGIAN_SEA,21,PPY,2004,174.5000000000000
NORWEGIAN_SEA,21,PPY,2005,160.2000000000000
NORWEGIAN_SEA,21,PPY,2006,160.2000000000000
NORWEGIAN_SEA,21,PPY,2007,158.4000000000000
NORWEGIAN_SEA,21,PPY,2008,182.2000000000000
NORWEGIAN_SEA,21,PPY,2009,187.9000000000000
NORWEGIAN_SEA,21,PPY,2010,157.6000000000000
NORWEGIAN_SEA,21,PPY,2011,169.5000000000000
NORWEGIAN_SEA,21,PPY,2012,175.1000000000000
NORWEGIAN_SEA,21,PPY,2013,186.5000000000000
