LME,CODE,PROD,YEAR,MEAN
GREENLAND_SEA,19,PPY,1998,238.4000000000000
GREENLAND_SEA,19,PPY,1999,241.5000000000000
GREENLAND_SEA,19,PPY,2000,205.6000000000000
GREENLAND_SEA,19,PPY,2001,191.1000000000000
GREENLAND_SEA,19,PPY,2002,171.8000000000000
GREENLAND_SEA,19,PPY,2003,148.7000000000000
GREENLAND_SEA,19,PPY,2004,152.9000000000000
GREENLAND_SEA,19,PPY,2005,159.5000000000000
GREENLAND_SEA,19,PPY,2006,177.6000000000000
GREENLAND_SEA,19,PPY,2007,171.4000000000000
GREENLAND_SEA,19,PPY,2008,186.1000000000000
GREENLAND_SEA,19,PPY,2009,178.2000000000000
GREENLAND_SEA,19,PPY,2010,158.6000000000000
GREENLAND_SEA,19,PPY,2011,171.9000000000000
GREENLAND_SEA,19,PPY,2012,158.9000000000000
GREENLAND_SEA,19,PPY,2013,201.4000000000000
