LME,CODE,PROD,YEAR,MEAN
EAST_BERING_SEA,1,PPY,1998,281.5000000000000
EAST_BERING_SEA,1,PPY,1999,290.7000000000000
EAST_BERING_SEA,1,PPY,2000,267.1000000000000
EAST_BERING_SEA,1,PPY,2001,267.0000000000000
EAST_BERING_SEA,1,PPY,2002,243.8000000000000
EAST_BERING_SEA,1,PPY,2003,236.1000000000000
EAST_BERING_SEA,1,PPY,2004,222.6000000000000
EAST_BERING_SEA,1,PPY,2005,214.4000000000000
EAST_BERING_SEA,1,PPY,2006,224.3000000000000
EAST_BERING_SEA,1,PPY,2007,175.2000000000000
EAST_BERING_SEA,1,PPY,2008,214.4000000000000
EAST_BERING_SEA,1,PPY,2009,237.0000000000000
EAST_BERING_SEA,1,PPY,2010,229.2000000000000
EAST_BERING_SEA,1,PPY,2011,196.1000000000000
EAST_BERING_SEA,1,PPY,2012,228.1000000000000
EAST_BERING_SEA,1,PPY,2013,237.1000000000000
