LME,CODE,PROD,YEAR,MEAN
ALEUTIAN_ISLANDS,65,PPY,1998,228.8000000000000
ALEUTIAN_ISLANDS,65,PPY,1999,230.4000000000000
ALEUTIAN_ISLANDS,65,PPY,2000,187.0000000000000
ALEUTIAN_ISLANDS,65,PPY,2001,186.8000000000000
ALEUTIAN_ISLANDS,65,PPY,2002,184.0000000000000
ALEUTIAN_ISLANDS,65,PPY,2003,168.1000000000000
ALEUTIAN_ISLANDS,65,PPY,2004,160.0000000000000
ALEUTIAN_ISLANDS,65,PPY,2005,153.4000000000000
ALEUTIAN_ISLANDS,65,PPY,2006,150.4000000000000
ALEUTIAN_ISLANDS,65,PPY,2007,126.7000000000000
ALEUTIAN_ISLANDS,65,PPY,2008,187.9000000000000
ALEUTIAN_ISLANDS,65,PPY,2009,158.1000000000000
ALEUTIAN_ISLANDS,65,PPY,2010,142.7000000000000
ALEUTIAN_ISLANDS,65,PPY,2011,165.7000000000000
ALEUTIAN_ISLANDS,65,PPY,2012,174.1000000000000
ALEUTIAN_ISLANDS,65,PPY,2013,182.7000000000000
