LME,CODE,PROD,YEAR,MEAN
GULF_OF_CALIFORNIA,4,PPY,1998,438.8000000000000
GULF_OF_CALIFORNIA,4,PPY,1999,503.2000000000000
GULF_OF_CALIFORNIA,4,PPY,2000,593.7000000000001
GULF_OF_CALIFORNIA,4,PPY,2001,554.6000000000000
GULF_OF_CALIFORNIA,4,PPY,2002,509.4000000000000
GULF_OF_CALIFORNIA,4,PPY,2003,485.7000000000000
GULF_OF_CALIFORNIA,4,PPY,2004,469.2000000000000
GULF_OF_CALIFORNIA,4,PPY,2005,468.5000000000000
GULF_OF_CALIFORNIA,4,PPY,2006,508.6000000000000
GULF_OF_CALIFORNIA,4,PPY,2007,503.4000000000000
GULF_OF_CALIFORNIA,4,PPY,2008,540.3000000000000
GULF_OF_CALIFORNIA,4,PPY,2009,498.5000000000000
GULF_OF_CALIFORNIA,4,PPY,2010,465.8000000000000
GULF_OF_CALIFORNIA,4,PPY,2011,528.4000000000000
GULF_OF_CALIFORNIA,4,PPY,2012,538.1000000000000
GULF_OF_CALIFORNIA,4,PPY,2013,424.2000000000000
