LME,CODE,PROD,YEAR,MEAN
CANADIAN_EASTERN_ARCTIC_WEST_GREENLAND,18,PPY,1998,199.1000000000000
CANADIAN_EASTERN_ARCTIC_WEST_GREENLAND,18,PPY,1999,202.7000000000000
CANADIAN_EASTERN_ARCTIC_WEST_GREENLAND,18,PPY,2000,187.1000000000000
CANADIAN_EASTERN_ARCTIC_WEST_GREENLAND,18,PPY,2001,178.8000000000000
CANADIAN_EASTERN_ARCTIC_WEST_GREENLAND,18,PPY,2002,166.7000000000000
CANADIAN_EASTERN_ARCTIC_WEST_GREENLAND,18,PPY,2003,172.8000000000000
CANADIAN_EASTERN_ARCTIC_WEST_GREENLAND,18,PPY,2004,152.1000000000000
CANADIAN_EASTERN_ARCTIC_WEST_GREENLAND,18,PPY,2005,147.8000000000000
CANADIAN_EASTERN_ARCTIC_WEST_GREENLAND,18,PPY,2006,170.8000000000000
CANADIAN_EASTERN_ARCTIC_WEST_GREENLAND,18,PPY,2007,165.2000000000000
CANADIAN_EASTERN_ARCTIC_WEST_GREENLAND,18,PPY,2008,171.8000000000000
CANADIAN_EASTERN_ARCTIC_WEST_GREENLAND,18,PPY,2009,178.6000000000000
CANADIAN_EASTERN_ARCTIC_WEST_GREENLAND,18,PPY,2010,162.3000000000000
CANADIAN_EASTERN_ARCTIC_WEST_GREENLAND,18,PPY,2011,148.8000000000000
CANADIAN_EASTERN_ARCTIC_WEST_GREENLAND,18,PPY,2012,163.9000000000000
CANADIAN_EASTERN_ARCTIC_WEST_GREENLAND,18,PPY,2013,165.8000000000000
