LME,CODE,PROD,YEAR,MEAN
NORTHWEST_AUSTRALIAN_SHELF,45,PPY,1998,238.9000000000000
NORTHWEST_AUSTRALIAN_SHELF,45,PPY,1999,250.5000000000000
NORTHWEST_AUSTRALIAN_SHELF,45,PPY,2000,233.7000000000000
NORTHWEST_AUSTRALIAN_SHELF,45,PPY,2001,232.5000000000000
NORTHWEST_AUSTRALIAN_SHELF,45,PPY,2002,229.2000000000000
NORTHWEST_AUSTRALIAN_SHELF,45,PPY,2003,233.2000000000000
NORTHWEST_AUSTRALIAN_SHELF,45,PPY,2004,261.5000000000000
NORTHWEST_AUSTRALIAN_SHELF,45,PPY,2005,244.3000000000000
NORTHWEST_AUSTRALIAN_SHELF,45,PPY,2006,248.7000000000000
NORTHWEST_AUSTRALIAN_SHELF,45,PPY,2007,236.4000000000000
NORTHWEST_AUSTRALIAN_SHELF,45,PPY,2008,234.5000000000000
NORTHWEST_AUSTRALIAN_SHELF,45,PPY,2009,213.7000000000000
NORTHWEST_AUSTRALIAN_SHELF,45,PPY,2010,222.2000000000000
NORTHWEST_AUSTRALIAN_SHELF,45,PPY,2011,219.6000000000000
NORTHWEST_AUSTRALIAN_SHELF,45,PPY,2012,220.0000000000000
NORTHWEST_AUSTRALIAN_SHELF,45,PPY,2013,212.3000000000000
