LME,CODE,PROD,YEAR,MEAN
SOUTHEAST_US_CONTINENTAL_SHELF,6,PPY,1998,314.4000000000000
SOUTHEAST_US_CONTINENTAL_SHELF,6,PPY,1999,262.7000000000000
SOUTHEAST_US_CONTINENTAL_SHELF,6,PPY,2000,221.0000000000000
SOUTHEAST_US_CONTINENTAL_SHELF,6,PPY,2001,220.3000000000000
SOUTHEAST_US_CONTINENTAL_SHELF,6,PPY,2002,214.0000000000000
SOUTHEAST_US_CONTINENTAL_SHELF,6,PPY,2003,277.2000000000000
SOUTHEAST_US_CONTINENTAL_SHELF,6,PPY,2004,241.4000000000000
SOUTHEAST_US_CONTINENTAL_SHELF,6,PPY,2005,248.2000000000000
SOUTHEAST_US_CONTINENTAL_SHELF,6,PPY,2006,236.3000000000000
SOUTHEAST_US_CONTINENTAL_SHELF,6,PPY,2007,226.3000000000000
SOUTHEAST_US_CONTINENTAL_SHELF,6,PPY,2008,227.1000000000000
SOUTHEAST_US_CONTINENTAL_SHELF,6,PPY,2009,231.5000000000000
SOUTHEAST_US_CONTINENTAL_SHELF,6,PPY,2010,234.8000000000000
SOUTHEAST_US_CONTINENTAL_SHELF,6,PPY,2011,214.4000000000000
SOUTHEAST_US_CONTINENTAL_SHELF,6,PPY,2012,211.3000000000000
SOUTHEAST_US_CONTINENTAL_SHELF,6,PPY,2013,215.8000000000000
