LME,CODE,PROD,YEAR,MEAN
BEAUFORT_SEA,55,PPY,1998,236.6000000000000
BEAUFORT_SEA,55,PPY,1999,214.8000000000000
BEAUFORT_SEA,55,PPY,2000,190.2000000000000
BEAUFORT_SEA,55,PPY,2001,223.3000000000000
BEAUFORT_SEA,55,PPY,2002,129.6000000000000
BEAUFORT_SEA,55,PPY,2003,150.0000000000000
BEAUFORT_SEA,55,PPY,2004,163.7000000000000
BEAUFORT_SEA,55,PPY,2005,195.4000000000000
BEAUFORT_SEA,55,PPY,2006,204.3000000000000
BEAUFORT_SEA,55,PPY,2007,155.5000000000000
BEAUFORT_SEA,55,PPY,2008,152.7000000000000
BEAUFORT_SEA,55,PPY,2009,160.0000000000000
BEAUFORT_SEA,55,PPY,2010,148.2000000000000
BEAUFORT_SEA,55,PPY,2011,156.2000000000000
BEAUFORT_SEA,55,PPY,2012,153.5000000000000
BEAUFORT_SEA,55,PPY,2013,207.3000000000000
