LME,CODE,PROD,YEAR,MEAN
EAST_CHINA_SEA,47,PPY,1998,540.8000000000000
EAST_CHINA_SEA,47,PPY,1999,476.5000000000000
EAST_CHINA_SEA,47,PPY,2000,448.7000000000000
EAST_CHINA_SEA,47,PPY,2001,432.3000000000000
EAST_CHINA_SEA,47,PPY,2002,438.4000000000000
EAST_CHINA_SEA,47,PPY,2003,429.4000000000000
EAST_CHINA_SEA,47,PPY,2004,418.5000000000000
EAST_CHINA_SEA,47,PPY,2005,411.5000000000000
EAST_CHINA_SEA,47,PPY,2006,437.4000000000000
EAST_CHINA_SEA,47,PPY,2007,434.2000000000000
EAST_CHINA_SEA,47,PPY,2008,416.3000000000000
EAST_CHINA_SEA,47,PPY,2009,392.5000000000000
EAST_CHINA_SEA,47,PPY,2010,469.0000000000000
EAST_CHINA_SEA,47,PPY,2011,378.6000000000000
EAST_CHINA_SEA,47,PPY,2012,411.8000000000000
EAST_CHINA_SEA,47,PPY,2013,419.3000000000000
