LME,CODE,PROD,YEAR,MEAN
SEA_OF_OKHOTSK,52,PPY,1998,371.1000000000000
SEA_OF_OKHOTSK,52,PPY,1999,311.9000000000000
SEA_OF_OKHOTSK,52,PPY,2000,284.2000000000000
SEA_OF_OKHOTSK,52,PPY,2001,261.9000000000000
SEA_OF_OKHOTSK,52,PPY,2002,302.3000000000000
SEA_OF_OKHOTSK,52,PPY,2003,272.1000000000000
SEA_OF_OKHOTSK,52,PPY,2004,281.2000000000000
SEA_OF_OKHOTSK,52,PPY,2005,296.6000000000000
SEA_OF_OKHOTSK,52,PPY,2006,274.7000000000000
SEA_OF_OKHOTSK,52,PPY,2007,253.9000000000000
SEA_OF_OKHOTSK,52,PPY,2008,272.8000000000000
SEA_OF_OKHOTSK,52,PPY,2009,265.0000000000000
SEA_OF_OKHOTSK,52,PPY,2010,269.5000000000000
SEA_OF_OKHOTSK,52,PPY,2011,263.4000000000000
SEA_OF_OKHOTSK,52,PPY,2012,325.4000000000000
SEA_OF_OKHOTSK,52,PPY,2013,294.3000000000000
