LME,CODE,PROD,YEAR,MEAN
GULF_OF_MEXICO,5,PPY,1998,316.7000000000000
GULF_OF_MEXICO,5,PPY,1999,278.1000000000000
GULF_OF_MEXICO,5,PPY,2000,250.4000000000000
GULF_OF_MEXICO,5,PPY,2001,271.7000000000000
GULF_OF_MEXICO,5,PPY,2002,280.0000000000000
GULF_OF_MEXICO,5,PPY,2003,273.7000000000000
GULF_OF_MEXICO,5,PPY,2004,269.4000000000000
GULF_OF_MEXICO,5,PPY,2005,283.3000000000000
GULF_OF_MEXICO,5,PPY,2006,250.0000000000000
GULF_OF_MEXICO,5,PPY,2007,263.4000000000000
GULF_OF_MEXICO,5,PPY,2008,285.7000000000000
GULF_OF_MEXICO,5,PPY,2009,267.8000000000000
GULF_OF_MEXICO,5,PPY,2010,283.4000000000000
GULF_OF_MEXICO,5,PPY,2011,268.8000000000000
GULF_OF_MEXICO,5,PPY,2012,227.4000000000000
GULF_OF_MEXICO,5,PPY,2013,251.5000000000000
