LME,CODE,PROD,YEAR,MEAN
NORTHEAST_AUSTRALIAN_SHELF,40,PPY,1998,128.1000000000000
NORTHEAST_AUSTRALIAN_SHELF,40,PPY,1999,117.4000000000000
NORTHEAST_AUSTRALIAN_SHELF,40,PPY,2000,113.3000000000000
NORTHEAST_AUSTRALIAN_SHELF,40,PPY,2001,113.4000000000000
NORTHEAST_AUSTRALIAN_SHELF,40,PPY,2002,105.7000000000000
NORTHEAST_AUSTRALIAN_SHELF,40,PPY,2003,113.7000000000000
NORTHEAST_AUSTRALIAN_SHELF,40,PPY,2004,108.8000000000000
NORTHEAST_AUSTRALIAN_SHELF,40,PPY,2005,111.6000000000000
NORTHEAST_AUSTRALIAN_SHELF,40,PPY,2006,114.0000000000000
NORTHEAST_AUSTRALIAN_SHELF,40,PPY,2007,110.2000000000000
NORTHEAST_AUSTRALIAN_SHELF,40,PPY,2008,111.2000000000000
NORTHEAST_AUSTRALIAN_SHELF,40,PPY,2009,113.4000000000000
NORTHEAST_AUSTRALIAN_SHELF,40,PPY,2010,123.1000000000000
NORTHEAST_AUSTRALIAN_SHELF,40,PPY,2011,115.1000000000000
NORTHEAST_AUSTRALIAN_SHELF,40,PPY,2012,117.6000000000000
NORTHEAST_AUSTRALIAN_SHELF,40,PPY,2013,106.1000000000000
