LME,CODE,PROD,YEAR,MEAN
GUINEA_CURRENT,28,PPY,1998,438.1000000000000
GUINEA_CURRENT,28,PPY,1999,416.7000000000000
GUINEA_CURRENT,28,PPY,2000,396.5000000000000
GUINEA_CURRENT,28,PPY,2001,375.2000000000000
GUINEA_CURRENT,28,PPY,2002,398.5000000000000
GUINEA_CURRENT,28,PPY,2003,426.3000000000000
GUINEA_CURRENT,28,PPY,2004,377.4000000000000
GUINEA_CURRENT,28,PPY,2005,398.5000000000000
GUINEA_CURRENT,28,PPY,2006,412.5000000000000
GUINEA_CURRENT,28,PPY,2007,378.7000000000000
GUINEA_CURRENT,28,PPY,2008,394.9000000000000
GUINEA_CURRENT,28,PPY,2009,394.0000000000000
GUINEA_CURRENT,28,PPY,2010,392.4000000000000
GUINEA_CURRENT,28,PPY,2011,356.3000000000000
GUINEA_CURRENT,28,PPY,2012,357.4000000000000
GUINEA_CURRENT,28,PPY,2013,359.2000000000000
