LME,CODE,PROD,YEAR,MONTH,MEAN
NEW_ZEALAND_SHELF,46,CHL,1998,01,0.2842000000000000
NEW_ZEALAND_SHELF,46,CHL,1998,02,0.2408000000000000
NEW_ZEALAND_SHELF,46,CHL,1998,03,0.2487000000000000
NEW_ZEALAND_SHELF,46,CHL,1998,04,0.3017000000000000
NEW_ZEALAND_SHELF,46,CHL,1998,05,0.3415000000000000
NEW_ZEALAND_SHELF,46,CHL,1998,06,0.3039000000000000
NEW_ZEALAND_SHELF,46,CHL,1998,07,0.3034000000000000
NEW_ZEALAND_SHELF,46,CHL,1998,08,0.3196000000000000
NEW_ZEALAND_SHELF,46,CHL,1998,09,0.3729000000000000
NEW_ZEALAND_SHELF,46,CHL,1998,10,0.3944000000000000
NEW_ZEALAND_SHELF,46,CHL,1998,11,0.3317000000000000
NEW_ZEALAND_SHELF,46,CHL,1998,12,0.2873000000000000
NEW_ZEALAND_SHELF,46,CHL,1999,01,0.2090000000000000
NEW_ZEALAND_SHELF,46,CHL,1999,02,0.1958000000000000
NEW_ZEALAND_SHELF,46,CHL,1999,03,0.1889000000000000
NEW_ZEALAND_SHELF,46,CHL,1999,04,0.2424000000000000
NEW_ZEALAND_SHELF,46,CHL,1999,05,0.2805000000000000
NEW_ZEALAND_SHELF,46,CHL,1999,06,0.2768000000000000
NEW_ZEALAND_SHELF,46,CHL,1999,07,0.2546000000000000
NEW_ZEALAND_SHELF,46,CHL,1999,08,0.2728000000000000
NEW_ZEALAND_SHELF,46,CHL,1999,09,0.4122000000000000
NEW_ZEALAND_SHELF,46,CHL,1999,10,0.3777000000000000
NEW_ZEALAND_SHELF,46,CHL,1999,11,0.3216000000000000
NEW_ZEALAND_SHELF,46,CHL,1999,12,0.2631000000000000
NEW_ZEALAND_SHELF,46,CHL,2000,01,0.2058000000000000
NEW_ZEALAND_SHELF,46,CHL,2000,02,0.2125000000000000
NEW_ZEALAND_SHELF,46,CHL,2000,03,0.2251000000000000
NEW_ZEALAND_SHELF,46,CHL,2000,04,0.2453000000000000
NEW_ZEALAND_SHELF,46,CHL,2000,05,0.2800000000000000
NEW_ZEALAND_SHELF,46,CHL,2000,06,0.2712000000000000
NEW_ZEALAND_SHELF,46,CHL,2000,07,0.2617000000000000
NEW_ZEALAND_SHELF,46,CHL,2000,08,0.2646000000000000
NEW_ZEALAND_SHELF,46,CHL,2000,09,0.3985000000000000
NEW_ZEALAND_SHELF,46,CHL,2000,10,0.4032000000000000
NEW_ZEALAND_SHELF,46,CHL,2000,11,0.3635000000000000
NEW_ZEALAND_SHELF,46,CHL,2000,12,0.2962000000000000
NEW_ZEALAND_SHELF,46,CHL,2001,01,0.2675000000000000
NEW_ZEALAND_SHELF,46,CHL,2001,02,0.2444000000000000
NEW_ZEALAND_SHELF,46,CHL,2001,03,0.2111000000000000
NEW_ZEALAND_SHELF,46,CHL,2001,04,0.2492000000000000
NEW_ZEALAND_SHELF,46,CHL,2001,05,0.2390000000000000
NEW_ZEALAND_SHELF,46,CHL,2001,06,0.2597000000000000
NEW_ZEALAND_SHELF,46,CHL,2001,07,0.2166000000000000
NEW_ZEALAND_SHELF,46,CHL,2001,08,0.2513000000000000
NEW_ZEALAND_SHELF,46,CHL,2001,09,0.4289000000000000
NEW_ZEALAND_SHELF,46,CHL,2001,10,0.3906000000000000
NEW_ZEALAND_SHELF,46,CHL,2001,11,0.3303000000000000
NEW_ZEALAND_SHELF,46,CHL,2001,12,0.2492000000000000
NEW_ZEALAND_SHELF,46,CHL,2002,01,0.1938000000000000
NEW_ZEALAND_SHELF,46,CHL,2002,02,0.2004000000000000
NEW_ZEALAND_SHELF,46,CHL,2002,03,0.1919000000000000
NEW_ZEALAND_SHELF,46,CHL,2002,04,0.2239000000000000
NEW_ZEALAND_SHELF,46,CHL,2002,05,0.2327000000000000
NEW_ZEALAND_SHELF,46,CHL,2002,06,0.2345000000000000
NEW_ZEALAND_SHELF,46,CHL,2002,07,0.2297000000000000
NEW_ZEALAND_SHELF,46,CHL,2002,08,0.2396000000000000
NEW_ZEALAND_SHELF,46,CHL,2002,09,0.3343000000000000
NEW_ZEALAND_SHELF,46,CHL,2002,10,0.4141000000000000
NEW_ZEALAND_SHELF,46,CHL,2002,11,0.4890000000000000
NEW_ZEALAND_SHELF,46,CHL,2002,12,0.3434000000000000
NEW_ZEALAND_SHELF,46,CHL,2003,01,0.2714000000000000
NEW_ZEALAND_SHELF,46,CHL,2003,02,0.2875000000000000
NEW_ZEALAND_SHELF,46,CHL,2003,03,0.2663000000000000
NEW_ZEALAND_SHELF,46,CHL,2003,04,0.2364000000000000
NEW_ZEALAND_SHELF,46,CHL,2003,05,0.2487000000000000
NEW_ZEALAND_SHELF,46,CHL,2003,06,0.2611000000000000
NEW_ZEALAND_SHELF,46,CHL,2003,07,0.2268000000000000
NEW_ZEALAND_SHELF,46,CHL,2003,08,0.2570000000000000
NEW_ZEALAND_SHELF,46,CHL,2003,09,0.3371000000000000
NEW_ZEALAND_SHELF,46,CHL,2003,10,0.3917000000000000
NEW_ZEALAND_SHELF,46,CHL,2003,11,0.4214000000000000
NEW_ZEALAND_SHELF,46,CHL,2003,12,0.3413000000000000
NEW_ZEALAND_SHELF,46,CHL,2004,01,0.3059000000000000
NEW_ZEALAND_SHELF,46,CHL,2004,02,0.3066000000000000
NEW_ZEALAND_SHELF,46,CHL,2004,03,0.3016000000000000
NEW_ZEALAND_SHELF,46,CHL,2004,04,0.2957000000000000
NEW_ZEALAND_SHELF,46,CHL,2004,05,0.2970000000000000
NEW_ZEALAND_SHELF,46,CHL,2004,06,0.2628000000000000
NEW_ZEALAND_SHELF,46,CHL,2004,07,0.2324000000000000
NEW_ZEALAND_SHELF,46,CHL,2004,08,0.2445000000000000
NEW_ZEALAND_SHELF,46,CHL,2004,09,0.3086000000000000
NEW_ZEALAND_SHELF,46,CHL,2004,10,0.4317000000000000
NEW_ZEALAND_SHELF,46,CHL,2004,11,0.3809000000000000
NEW_ZEALAND_SHELF,46,CHL,2004,12,0.3657000000000000
NEW_ZEALAND_SHELF,46,CHL,2005,01,0.2975000000000000
NEW_ZEALAND_SHELF,46,CHL,2005,02,0.2501000000000000
NEW_ZEALAND_SHELF,46,CHL,2005,03,0.2457000000000000
NEW_ZEALAND_SHELF,46,CHL,2005,04,0.2689000000000000
NEW_ZEALAND_SHELF,46,CHL,2005,05,0.2889000000000000
NEW_ZEALAND_SHELF,46,CHL,2005,06,0.2667000000000000
NEW_ZEALAND_SHELF,46,CHL,2005,07,0.2495000000000000
NEW_ZEALAND_SHELF,46,CHL,2005,08,0.2953000000000000
NEW_ZEALAND_SHELF,46,CHL,2005,09,0.4116000000000000
NEW_ZEALAND_SHELF,46,CHL,2005,10,0.3789000000000000
NEW_ZEALAND_SHELF,46,CHL,2005,11,0.3379000000000000
NEW_ZEALAND_SHELF,46,CHL,2005,12,0.2748000000000000
NEW_ZEALAND_SHELF,46,CHL,2006,01,0.2319000000000000
NEW_ZEALAND_SHELF,46,CHL,2006,02,0.2215000000000000
NEW_ZEALAND_SHELF,46,CHL,2006,03,0.2575000000000000
NEW_ZEALAND_SHELF,46,CHL,2006,04,0.2964000000000000
NEW_ZEALAND_SHELF,46,CHL,2006,05,0.3068000000000000
NEW_ZEALAND_SHELF,46,CHL,2006,06,0.2933000000000000
NEW_ZEALAND_SHELF,46,CHL,2006,07,0.2563000000000000
NEW_ZEALAND_SHELF,46,CHL,2006,08,0.2736000000000000
NEW_ZEALAND_SHELF,46,CHL,2006,09,0.4146000000000000
NEW_ZEALAND_SHELF,46,CHL,2006,10,0.4211000000000000
NEW_ZEALAND_SHELF,46,CHL,2006,11,0.4470000000000000
NEW_ZEALAND_SHELF,46,CHL,2006,12,0.4262000000000000
NEW_ZEALAND_SHELF,46,CHL,2007,01,0.3095000000000000
NEW_ZEALAND_SHELF,46,CHL,2007,02,0.2688000000000000
NEW_ZEALAND_SHELF,46,CHL,2007,03,0.2672000000000000
NEW_ZEALAND_SHELF,46,CHL,2007,04,0.2768000000000000
NEW_ZEALAND_SHELF,46,CHL,2007,05,0.2999000000000000
NEW_ZEALAND_SHELF,46,CHL,2007,06,0.2875000000000000
NEW_ZEALAND_SHELF,46,CHL,2007,07,0.2606000000000000
NEW_ZEALAND_SHELF,46,CHL,2007,08,0.2662000000000000
NEW_ZEALAND_SHELF,46,CHL,2007,09,0.4085000000000000
NEW_ZEALAND_SHELF,46,CHL,2007,10,0.4305000000000000
NEW_ZEALAND_SHELF,46,CHL,2007,11,0.3531000000000000
NEW_ZEALAND_SHELF,46,CHL,2007,12,0.2428000000000000
NEW_ZEALAND_SHELF,46,CHL,2008,01,0.2146000000000000
NEW_ZEALAND_SHELF,46,CHL,2008,02,0.1952000000000000
NEW_ZEALAND_SHELF,46,CHL,2008,03,0.1920000000000000
NEW_ZEALAND_SHELF,46,CHL,2008,04,0.2234000000000000
NEW_ZEALAND_SHELF,46,CHL,2008,05,0.2632000000000000
NEW_ZEALAND_SHELF,46,CHL,2008,06,0.2633000000000000
NEW_ZEALAND_SHELF,46,CHL,2008,07,0.2487000000000000
NEW_ZEALAND_SHELF,46,CHL,2008,08,0.2577000000000000
NEW_ZEALAND_SHELF,46,CHL,2008,09,0.3966000000000000
NEW_ZEALAND_SHELF,46,CHL,2008,10,0.4123000000000000
NEW_ZEALAND_SHELF,46,CHL,2008,11,0.4130000000000000
NEW_ZEALAND_SHELF,46,CHL,2008,12,0.3315000000000000
NEW_ZEALAND_SHELF,46,CHL,2009,01,0.2534000000000000
NEW_ZEALAND_SHELF,46,CHL,2009,02,0.2450000000000000
NEW_ZEALAND_SHELF,46,CHL,2009,03,0.2455000000000000
NEW_ZEALAND_SHELF,46,CHL,2009,04,0.2525000000000000
NEW_ZEALAND_SHELF,46,CHL,2009,05,0.2971000000000000
NEW_ZEALAND_SHELF,46,CHL,2009,06,0.2863000000000000
NEW_ZEALAND_SHELF,46,CHL,2009,07,0.2430000000000000
NEW_ZEALAND_SHELF,46,CHL,2009,08,0.2718000000000000
NEW_ZEALAND_SHELF,46,CHL,2009,09,0.3787000000000000
NEW_ZEALAND_SHELF,46,CHL,2009,10,0.3777000000000000
NEW_ZEALAND_SHELF,46,CHL,2009,11,0.4422000000000000
NEW_ZEALAND_SHELF,46,CHL,2009,12,0.3516000000000000
NEW_ZEALAND_SHELF,46,CHL,2010,01,0.3097000000000000
NEW_ZEALAND_SHELF,46,CHL,2010,02,0.2628000000000000
NEW_ZEALAND_SHELF,46,CHL,2010,03,0.2639000000000000
NEW_ZEALAND_SHELF,46,CHL,2010,04,0.2895000000000000
NEW_ZEALAND_SHELF,46,CHL,2010,05,0.3126000000000000
NEW_ZEALAND_SHELF,46,CHL,2010,06,0.3167000000000000
NEW_ZEALAND_SHELF,46,CHL,2010,07,0.2762000000000000
NEW_ZEALAND_SHELF,46,CHL,2010,08,0.2909000000000000
NEW_ZEALAND_SHELF,46,CHL,2010,09,0.3328000000000000
NEW_ZEALAND_SHELF,46,CHL,2010,10,0.4369000000000000
NEW_ZEALAND_SHELF,46,CHL,2010,11,0.3381000000000000
NEW_ZEALAND_SHELF,46,CHL,2010,12,0.2596000000000000
NEW_ZEALAND_SHELF,46,CHL,2011,01,0.2161000000000000
NEW_ZEALAND_SHELF,46,CHL,2011,02,0.1997000000000000
NEW_ZEALAND_SHELF,46,CHL,2011,03,0.2089000000000000
NEW_ZEALAND_SHELF,46,CHL,2011,04,0.2711000000000000
NEW_ZEALAND_SHELF,46,CHL,2011,05,0.2959000000000000
NEW_ZEALAND_SHELF,46,CHL,2011,06,0.2848000000000000
NEW_ZEALAND_SHELF,46,CHL,2011,07,0.2782000000000000
NEW_ZEALAND_SHELF,46,CHL,2011,08,0.2576000000000000
NEW_ZEALAND_SHELF,46,CHL,2011,09,0.3335000000000000
NEW_ZEALAND_SHELF,46,CHL,2011,10,0.3535000000000000
NEW_ZEALAND_SHELF,46,CHL,2011,11,0.2974000000000000
NEW_ZEALAND_SHELF,46,CHL,2011,12,0.2456000000000000
NEW_ZEALAND_SHELF,46,CHL,2012,01,0.2008000000000000
NEW_ZEALAND_SHELF,46,CHL,2012,02,0.1873000000000000
NEW_ZEALAND_SHELF,46,CHL,2012,03,0.2388000000000000
NEW_ZEALAND_SHELF,46,CHL,2012,04,0.2455000000000000
NEW_ZEALAND_SHELF,46,CHL,2012,05,0.2913000000000000
NEW_ZEALAND_SHELF,46,CHL,2012,06,0.2996000000000000
NEW_ZEALAND_SHELF,46,CHL,2012,07,0.2833000000000000
NEW_ZEALAND_SHELF,46,CHL,2012,08,0.3344000000000000
NEW_ZEALAND_SHELF,46,CHL,2012,09,0.2771000000000000
NEW_ZEALAND_SHELF,46,CHL,2012,10,0.3091000000000000
NEW_ZEALAND_SHELF,46,CHL,2012,11,0.3429000000000000
NEW_ZEALAND_SHELF,46,CHL,2012,12,0.2734000000000000
NEW_ZEALAND_SHELF,46,CHL,2013,01,0.2376000000000000
NEW_ZEALAND_SHELF,46,CHL,2013,02,0.2211000000000000
NEW_ZEALAND_SHELF,46,CHL,2013,03,0.2374000000000000
NEW_ZEALAND_SHELF,46,CHL,2013,04,0.2521000000000000
NEW_ZEALAND_SHELF,46,CHL,2013,05,0.2768000000000000
NEW_ZEALAND_SHELF,46,CHL,2013,06,0.2914000000000000
NEW_ZEALAND_SHELF,46,CHL,2013,07,0.2743000000000000
NEW_ZEALAND_SHELF,46,CHL,2013,08,0.2958000000000000
NEW_ZEALAND_SHELF,46,CHL,2013,09,0.3186000000000000
NEW_ZEALAND_SHELF,46,CHL,2013,10,0.4071000000000000
NEW_ZEALAND_SHELF,46,CHL,2013,11,0.3578000000000000
NEW_ZEALAND_SHELF,46,CHL,2013,12,0.2546000000000000
