LME,CODE,PROD,YEAR,MEAN
ANTARCTICA,61,CHL,1998,0.8155000000000000
ANTARCTICA,61,CHL,1999,0.6167000000000000
ANTARCTICA,61,CHL,2000,0.6147000000000000
ANTARCTICA,61,CHL,2001,0.6726000000000000
ANTARCTICA,61,CHL,2002,0.4154000000000000
ANTARCTICA,61,CHL,2003,0.2888000000000000
ANTARCTICA,61,CHL,2004,0.3703000000000000
ANTARCTICA,61,CHL,2005,0.3347000000000000
ANTARCTICA,61,CHL,2006,0.3776000000000000
ANTARCTICA,61,CHL,2007,0.3463000000000000
ANTARCTICA,61,CHL,2008,0.3310000000000000
ANTARCTICA,61,CHL,2009,0.3741000000000000
ANTARCTICA,61,CHL,2010,0.4485000000000000
ANTARCTICA,61,CHL,2011,0.3964000000000000
ANTARCTICA,61,CHL,2012,0.3954000000000000
ANTARCTICA,61,CHL,2013,0.4720000000000000
