LME,CODE,PROD,YEAR,MEAN
INSULAR_PACIFIC_HAWAIIAN,10,CHL,1998,0.06517000000000001
INSULAR_PACIFIC_HAWAIIAN,10,CHL,1999,0.05981000000000000
INSULAR_PACIFIC_HAWAIIAN,10,CHL,2000,0.05703000000000000
INSULAR_PACIFIC_HAWAIIAN,10,CHL,2001,0.05891000000000000
INSULAR_PACIFIC_HAWAIIAN,10,CHL,2002,0.06110000000000000
INSULAR_PACIFIC_HAWAIIAN,10,CHL,2003,0.06080000000000000
INSULAR_PACIFIC_HAWAIIAN,10,CHL,2004,0.05987000000000000
INSULAR_PACIFIC_HAWAIIAN,10,CHL,2005,0.06106000000000000
INSULAR_PACIFIC_HAWAIIAN,10,CHL,2006,0.05864000000000000
INSULAR_PACIFIC_HAWAIIAN,10,CHL,2007,0.05846000000000000
INSULAR_PACIFIC_HAWAIIAN,10,CHL,2008,0.05399000000000000
INSULAR_PACIFIC_HAWAIIAN,10,CHL,2009,0.05383000000000000
INSULAR_PACIFIC_HAWAIIAN,10,CHL,2010,0.06149000000000000
INSULAR_PACIFIC_HAWAIIAN,10,CHL,2011,0.05853000000000000
INSULAR_PACIFIC_HAWAIIAN,10,CHL,2012,0.05830000000000000
INSULAR_PACIFIC_HAWAIIAN,10,CHL,2013,0.05427000000000000
