LME,CODE,PROD,YEAR,MEAN
BENGUELA_CURRENT,29,CHL,1998,0.5756000000000000
BENGUELA_CURRENT,29,CHL,1999,0.5936000000000000
BENGUELA_CURRENT,29,CHL,2000,0.5935000000000000
BENGUELA_CURRENT,29,CHL,2001,0.5429000000000001
BENGUELA_CURRENT,29,CHL,2002,0.5866000000000000
BENGUELA_CURRENT,29,CHL,2003,0.5580000000000001
BENGUELA_CURRENT,29,CHL,2004,0.5892000000000000
BENGUELA_CURRENT,29,CHL,2005,0.5629000000000000
BENGUELA_CURRENT,29,CHL,2006,0.5440000000000000
BENGUELA_CURRENT,29,CHL,2007,0.5788000000000000
BENGUELA_CURRENT,29,CHL,2008,0.5165000000000000
BENGUELA_CURRENT,29,CHL,2009,0.5283000000000000
BENGUELA_CURRENT,29,CHL,2010,0.5317000000000000
BENGUELA_CURRENT,29,CHL,2011,0.4907000000000000
BENGUELA_CURRENT,29,CHL,2012,0.5145000000000000
BENGUELA_CURRENT,29,CHL,2013,0.4886000000000000
