IYear;LME;EcolFP
1969;9;1.564186614
1969;10;0.057803225
1969;11;0.016442559
1969;12;0.024837698
1969;13;0.102591154
1969;14;0.023063009
1969;15;0.025088717
1969;16;0.046051589
1969;17;0.0198752
1969;18;0.673143249
1969;19;1.296860915
1969;20;0.615964481
1969;21;0.466230356
1969;22;1.16482221
1969;23;0.366817953
1969;24;0.219336894
1969;25;0.688551617
1969;26;0.085679689
1969;27;0.104106522
1969;28;0.051343176
1969;29;0.147431942
1969;30;0.06244233
1969;31;0.008280864
1969;32;0.043439409
1969;33;0.024416581
1969;34;0.057187596
1969;35;0.099079417
1969;36;0.264427465
1969;37;0.1422988
1969;38;0.044587326
1969;39;0.006933967
1969;40;0.013893477
1969;41;0.014581464
1969;42;0.005828849
1969;43;0.007033972
1969;44;0.006456087
1969;45;0.007733349
1969;46;0.01282342
1969;47;0.636722012
1969;48;0.556715794
1969;49;0.247384239
1969;50;0.368413989
1969;51;0.205542666
1969;52;0.313835862
1969;53;0.084704348
1969;54;0.000412077
1969;55;0.000193788
1969;56;0.000218834
1969;57;0.000388895
1969;58;0.000864923
1969;59;0.110508974
1969;60;0.516623624
1969;61;0.001563506
1969;62;0.049059195
1969;63;0.00115626
1969;64;0.000376207
1969;65;0.000810818
1969;66;0.024110904
1970;1;0.125952604
1970;2;0.102556341
1970;3;0.111804736
1970;4;0.027019173
1970;5;0.040154503
1970;6;0.03140998
1970;7;0.410979924
1970;8;0.696826287
1970;9;1.177476511
1970;10;0.057426219
1970;11;0.018756258
1970;12;0.028262913
1970;13;0.124323494
1970;14;0.028044718
1970;15;0.030472555
1970;16;0.04608651
1970;17;0.02236589
1970;18;0.347431267
1970;19;1.449458855
1970;20;0.509238284
1970;21;0.586011567
1970;22;1.264916466
1970;23;0.363420631
1970;24;0.219823765
1970;25;0.751892867
1970;26;0.07083429
1970;27;0.168549182
1970;28;0.040601911
1970;29;0.178057275
1970;30;0.069421565
1970;31;0.006308056
1970;32;0.044354242
1970;33;0.024519898
1970;34;0.058654889
1970;35;0.120073564
1970;36;0.261193178
1970;37;0.172882946
1970;38;0.043892313
1970;39;0.007958964
1970;40;0.018572044
1970;41;0.013071405
1970;42;0.005537993
1970;43;0.007460654
1970;44;0.006704167
1970;45;0.007621539
1970;46;0.015349599
1970;47;0.614842216
1970;48;0.523454814
1970;49;0.241771275
1970;50;0.342461296
1970;51;0.198628528
1970;52;0.289501492
1970;53;0.086861382
1970;54;0.000396534
1970;55;0.00020682
1970;56;0.000218834
1970;57;0.000388895
1970;58;0.000779399
1970;59;0.087460875
1970;60;0.471327353
1970;61;1.47111E-05
1970;62;0.069253941
1970;63;0.000991537
1970;64;0.000440739
1970;65;0.000736085
1970;66;0.010417799
1971;1;0.123687436
1971;2;0.092233395
1971;3;0.109190094
1971;4;0.034588705
1971;5;0.043267939
1971;6;0.031520668
1971;7;0.553845089
1971;8;0.618805419
1971;9;1.04910896
1971;10;0.055904002
1971;11;0.019543366
1971;12;0.031363762
1971;13;0.116176419
1971;14;0.030056964
1971;15;0.035143245
1971;16;0.057753042
1971;17;0.02622997
1971;18;0.396050612
1971;19;1.430791066
1971;20;0.363395338
1971;21;0.600356381
1971;22;1.132117343
1971;23;0.310989685
1971;24;0.253216395
1971;25;0.506443985
1971;26;0.0772173
1971;27;0.197880371
1971;28;0.047283095
1971;29;0.188016392
1971;30;0.073969373
1971;31;0.005133525
1971;32;0.047100026
1971;33;0.024405661
1971;34;0.058440612
1971;35;0.169673454
1971;36;0.259178493
1971;37;0.181856152
1971;38;0.04601603
1971;39;0.008495227
1971;40;0.021843469
1971;41;0.016186987
1971;42;0.005385408
1971;43;0.006378153
1971;44;0.005601007
1971;45;0.00609608
1971;46;0.021624625
1971;47;0.635861643
1971;48;0.572109987
1971;49;0.226912648
1971;50;0.340088319
1971;51;0.21771251
1971;52;0.325145335
1971;53;0.101386793
1971;54;0.000354266
1971;55;0.000195343
1971;56;0.000218834
1971;57;0.000388895
1971;58;0.000679578
1971;59;0.097194587
1971;60;0.445444991
1971;61;0.000632569
1971;62;0.061368061
1971;63;0.001037734
1971;64;0.000710476
1971;65;0.000681441
1971;66;0.02412425
1972;1;0.118874239
1972;2;0.094750515
1972;3;0.09116167
1972;4;0.03152548
1972;5;0.038049563
1972;6;0.033244453
1972;7;0.581998267
1972;8;0.54314925
1972;9;1.080299004
1972;10;0.056980096
1972;11;0.020267225
1972;12;0.037143176
1972;13;0.074914699
1972;14;0.03329854
1972;15;0.039599598
1972;16;0.050086118
1972;17;0.029261235
1972;18;0.388079117
1972;19;1.234604564
1972;20;0.340311347
1972;21;0.530188475
1972;22;1.141869103
1972;23;0.359498818
1972;24;0.30853647
1972;25;0.413926611
1972;26;0.079881019
1972;27;0.225599081
1972;28;0.056664961
1972;29;0.258604968
1972;30;0.097584706
1972;31;0.005269882
1972;32;0.047583302
1972;33;0.02452228
1972;34;0.059592512
1972;35;0.182130932
1972;36;0.294984978
1972;37;0.196208491
1972;38;0.050497089
1972;39;0.008782516
1972;40;0.022415771
1972;41;0.018902572
1972;42;0.005852785
1972;43;0.006867445
1972;44;0.005181716
1972;45;0.005229263
1972;46;0.035291798
1972;47;0.73146453
1972;48;0.669844567
1972;49;0.257280734
1972;50;0.391060716
1972;51;0.243732293
1972;52;0.356869261
1972;53;0.107167622
1972;54;0.000464863
1972;55;0.000199849
1972;56;0.000218834
1972;57;0.000388895
1972;58;0.000663761
1972;59;0.080215281
1972;60;0.462852263
1972;61;0.001139615
1972;62;0.061746032
1972;63;0.001838878
1972;64;0.000508829
1972;65;0.000605478
1972;66;0.025975069
1973;1;0.094318903
1973;2;0.064418701
1973;3;0.099751925
1973;4;0.044906185
1973;5;0.039666636
1973;6;0.036951338
1973;7;0.648600375
1973;8;0.746896738
1973;9;0.858244474
1973;10;0.063328969
1973;11;0.021864779
1973;12;0.038735607
1973;13;0.088617529
1973;14;0.044636822
1973;15;0.044968977
1973;16;0.057715352
1973;17;0.031847214
1973;18;0.23249287
1973;19;1.215539231
1973;20;0.540063652
1973;21;0.387709313
1973;22;1.046004987
1973;23;0.367357426
1973;24;0.325851031
1973;25;0.474341158
1973;26;0.073768622
1973;27;0.290017272
1973;28;0.057743267
1973;29;0.227711968
1973;30;0.08863391
1973;31;0.003758594
1973;32;0.053209767
1973;33;0.025606855
1973;34;0.066889628
1973;35;0.199193886
1973;36;0.318540175
1973;37;0.210506703
1973;38;0.055198955
1973;39;0.010291711
1973;40;0.026994784
1973;41;0.023360109
1973;42;0.00555679
1973;43;0.006120587
1973;44;0.004684146
1973;45;0.004690604
1973;46;0.040773615
1973;47;0.799039651
1973;48;0.768710848
1973;49;0.258743971
1973;50;0.369645333
1973;51;0.261948733
1973;52;0.376339602
1973;53;0.129685819
1973;54;0.00058981
1973;55;0.00022301
1973;56;0.000218834
1973;57;0.000388895
1973;58;0.00076293
1973;59;0.071890547
1973;60;0.629728193
1973;61;0.000245154
1973;62;0.045962242
1973;63;0.00082164
1973;64;0.00041038
1973;65;0.000527311
1973;66;0.012214799
1974;1;0.114337593
1974;2;0.089214419
1974;3;0.117678621
1974;4;0.035007193
1974;5;0.039664644
1974;6;0.03372482
1974;7;0.573159226
1974;8;0.483142138
1974;9;0.876281703
1974;10;0.058711197
1974;11;0.017805508
1974;12;0.040687562
1974;13;0.080467725
1974;14;0.045916453
1974;15;0.026027475
1974;16;0.057600816
1974;17;0.032916514
1974;18;0.213473497
1974;19;1.139811532
1974;20;0.68276587
1974;21;0.450561462
1974;22;1.134788646
1974;23;0.374483161
1974;24;0.314669772
1974;25;0.403715416
1974;26;0.082727721
1974;27;0.334534033
1974;28;0.063144128
1974;29;0.172991625
1974;30;0.084664549
1974;31;0.004820497
1974;32;0.058289902
1974;33;0.031076181
1974;34;0.071527564
1974;35;0.203204574
1974;36;0.327315731
1974;37;0.233178057
1974;38;0.064245528
1974;39;0.013629629
1974;40;0.045131689
1974;41;0.029626946
1974;42;0.006179058
1974;43;0.007276427
1974;44;0.006073769
1974;45;0.006026956
1974;46;0.056764254
1974;47;0.822542742
1974;48;0.802299978
1974;49;0.227228821
1974;50;0.345245436
1974;51;0.226259755
1974;52;0.352678551
1974;53;0.114840834
1974;54;0.000767464
1974;55;0.000245923
1974;56;0.000218834
1974;57;0.000388895
1974;58;0.000808773
1974;59;0.132459118
1974;60;0.526516578
1974;61;0.000251214
1974;62;0.054272714
1974;63;0.00067351
1974;64;0.000426811
1974;65;0.000440606
1974;66;0.0159039
1975;1;0.104999768
1975;2;0.088412817
1975;3;0.131846481
1975;4;0.063755642
1975;5;0.039929995
1975;6;0.034145489
1975;7;0.553751145
1975;8;0.485384925
1975;9;0.700588912
1975;10;0.060218501
1975;11;0.017686455
1975;12;0.039595587
1975;13;0.064241943
1975;14;0.033825972
1975;15;0.031123668
1975;16;0.05132432
1975;17;0.037199705
1975;18;0.2731119
1975;19;1.115819524
1975;20;0.576744159
1975;21;0.393985731
1975;22;1.041715312
1975;23;0.447623515
1975;24;0.345888565
1975;25;0.496001677
1975;26;0.081316533
1975;27;0.275787453
1975;28;0.061007675
1975;29;0.24540961
1975;30;0.042240452
1975;31;0.006964653
1975;32;0.064673653
1975;33;0.027314046
1975;34;0.079362045
1975;35;0.172794742
1975;36;0.32188965
1975;37;0.239298498
1975;38;0.054542464
1975;39;0.01184343
1975;40;0.034317469
1975;41;0.031604271
1975;42;0.006172213
1975;43;0.006527273
1975;44;0.006980824
1975;45;0.007558214
1975;46;0.078901984
1975;47;0.749156615
1975;48;0.718204045
1975;49;0.248924211
1975;50;0.396028743
1975;51;0.26154386
1975;52;0.410269178
1975;53;0.126817687
1975;54;0.000710013
1975;55;0.00022755
1975;56;0.000218834
1975;57;0.000388895
1975;58;0.000732852
1975;59;0.102646734
1975;60;0.615619887
1975;61;0.000126609
1975;62;0.055116277
1975;63;0.00059244
1975;64;0.000469833
1975;65;0.000353795
1975;66;0.014330106
1976;1;0.129195098
1976;2;0.099081889
1976;3;0.133278753
1976;4;0.02976368
1976;5;0.03681694
1976;6;0.034625307
1976;7;0.450021333
1976;8;0.427629221
1976;9;0.558727346
1976;10;0.078127876
1976;11;0.021220562
1976;12;0.038827407
1976;13;0.073470854
1976;14;0.051722979
1976;15;0.05605672
1976;16;0.040453804
1976;17;0.034890927
1976;18;0.160874044
1976;19;1.093416874
1976;20;0.594038213
1976;21;0.441281975
1976;22;1.175231521
1976;23;0.481461339
1976;24;0.379793218
1976;25;0.429310937
1976;26;0.092097411
1976;27;0.308178109
1976;28;0.059280809
1976;29;0.318414117
1976;30;0.033200235
1976;31;0.006030074
1976;32;0.062956111
1976;33;0.032746762
1976;34;0.084483627
1976;35;0.192409763
1976;36;0.320830116
1976;37;0.224428796
1976;38;0.062629986
1976;39;0.013234669
1976;40;0.039521202
1976;41;0.030010067
1976;42;0.005906717
1976;43;0.00690552
1976;44;0.007685397
1976;45;0.008220107
1976;46;0.121262814
1976;47;0.680096007
1976;48;0.626883881
1976;49;0.250626049
1976;50;0.353593075
1976;51;0.22434395
1976;52;0.351987375
1976;53;0.119905138
1976;54;0.000420219
1976;55;0.000177665
1976;56;0.000218834
1976;57;0.000388895
1976;58;0.000733467
1976;59;0.092181502
1976;60;0.729906015
1976;61;8.74719E-05
1976;62;0.071732318
1976;63;0.001069954
1976;64;0.000360407
1976;65;0.000404093
1976;66;0.019057209
1977;1;0.125567538
1977;2;0.050909202
1977;3;0.091466728
1977;4;0.038560862
1977;5;0.042094571
1977;6;0.035626868
1977;7;0.431834872
1977;8;0.313633754
1977;9;0.482626445
1977;10;0.078649843
1977;11;0.023850132
1977;12;0.034008102
1977;13;0.078593589
1977;14;0.086738528
1977;15;0.052335776
1977;16;0.049269648
1977;17;0.033835154
1977;18;0.160395448
1977;19;1.099519744
1977;20;0.55677487
1977;21;0.485554407
1977;22;0.909748413
1977;23;0.407486957
1977;24;0.257365817
1977;25;0.496062301
1977;26;0.093423399
1977;27;0.272422076
1977;28;0.072290533
1977;29;0.274673558
1977;30;0.024219312
1977;31;0.009693825
1977;32;0.065719692
1977;33;0.048874646
1977;34;0.086380103
1977;35;0.140980959
1977;36;0.320309292
1977;37;0.261546242
1977;38;0.104869337
1977;39;0.015714679
1977;40;0.044251714
1977;41;0.055511115
1977;42;0.00806539
1977;43;0.008950112
1977;44;0.009871163
1977;45;0.011146772
1977;46;0.193295849
1977;47;0.649059542
1977;48;0.594616295
1977;49;0.231207482
1977;50;0.317320092
1977;51;0.211404853
1977;52;0.320163679
1977;53;0.13129364
1977;54;0.000450525
1977;55;0.000180583
1977;56;0.000218947
1977;57;0.000389086
1977;58;0.000707508
1977;59;0.064415839
1977;60;0.705321953
1977;61;3.80935E-05
1977;62;0.061129583
1977;63;0.001013334
1977;64;0.00033964
1977;65;0.000378848
1977;66;0.014188335
1978;1;0.113745765
1978;2;0.078152284
1978;3;0.081170624
1978;4;0.038862277
1978;5;0.050333828
1978;6;0.038626785
1978;7;0.395325113
1978;8;0.386836196
1978;9;0.427691592
1978;10;0.089943872
1978;11;0.018519502
1978;12;0.028994168
1978;13;0.135170325
1978;14;0.118728485
1978;15;0.052286676
1978;16;0.047826541
1978;17;0.031490237
1978;18;0.16313054
1978;19;1.062506043
1978;20;0.413547106
1978;21;0.487166029
1978;22;0.932916108
1978;23;0.380473202
1978;24;0.282537648
1978;25;0.421324306
1978;26;0.092470602
1978;27;0.22240825
1978;28;0.067289158
1978;29;0.31632238
1978;30;0.021270175
1978;31;0.010799699
1978;32;0.070288841
1978;33;0.041709657
1978;34;0.093120652
1978;35;0.145733956
1978;36;0.327587099
1978;37;0.254329493
1978;38;0.111128919
1978;39;0.020061623
1978;40;0.062226038
1978;41;0.046672283
1978;42;0.008308558
1978;43;0.009808745
1978;44;0.012143932
1978;45;0.012517159
1978;46;0.043813821
1978;47;0.662661662
1978;48;0.596470761
1978;49;0.250439417
1978;50;0.310279272
1978;51;0.208771158
1978;52;0.277150798
1978;53;0.114779704
1978;54;0.000382805
1978;55;0.000173718
1978;56;0.000220022
1978;57;0.00039091
1978;58;0.000640731
1978;59;0.049357314
1978;60;0.669240732
1978;61;0.001391354
1978;62;0.076087739
1978;63;0.000570327
1978;64;0.000168215
1978;65;0.000370697
1978;66;0.008148233
1979;1;0.105662689
1979;2;0.109029547
1979;3;0.099200098
1979;4;0.038264093
1979;5;0.051249732
1979;6;0.039939676
1979;7;0.388142461
1979;8;0.455277624
1979;9;0.505991836
1979;10;0.095161877
1979;11;0.018905947
1979;12;0.031262248
1979;13;0.097638461
1979;14;0.140985263
1979;15;0.050231524
1979;16;0.049564883
1979;17;0.031028648
1979;18;0.199818854
1979;19;1.266812136
1979;20;0.280310569
1979;21;0.666566706
1979;22;0.836784713
1979;23;0.511098972
1979;24;0.307994668
1979;25;0.360500657
1979;26;0.09271226
1979;27;0.205881936
1979;28;0.063793162
1979;29;0.224679123
1979;30;0.024347836
1979;31;0.007129875
1979;32;0.072406659
1979;33;0.043118524
1979;34;0.096323741
1979;35;0.1235742
1979;36;0.28257359
1979;37;0.233005331
1979;38;0.10797932
1979;39;0.014830582
1979;40;0.044528418
1979;41;0.025202437
1979;42;0.00469809
1979;43;0.005940896
1979;44;0.006495185
1979;45;0.00846734
1979;46;0.047250417
1979;47;0.72245723
1979;48;0.717224966
1979;49;0.253367014
1979;50;0.39652
1979;51;0.214010609
1979;52;0.300860732
1979;53;0.124347606
1979;54;0.000391486
1979;55;0.000170156
1979;56;0.00022123
1979;57;0.000392961
1979;58;0.000522431
1979;59;0.057121025
1979;60;0.620436599
1979;61;0.000925867
1979;62;0.123179651
1979;63;0.000623779
1979;64;0.000166944
1979;65;0.000376706
1979;66;0.006198117
1980;1;0.114321003
1980;2;0.105561684
1980;3;0.06963548
1980;4;0.050338285
1980;5;0.061274575
1980;6;0.048809199
1980;7;0.433121121
1980;8;0.490209727
1980;9;0.455615423
1980;10;0.095634491
1980;11;0.02031295
1980;12;0.028438731
1980;13;0.107411605
1980;14;0.112031821
1980;15;0.036676133
1980;16;0.049861501
1980;17;0.031648417
1980;18;0.161714681
1980;19;1.4129793
1980;20;0.24576169
1980;21;0.643638381
1980;22;0.865027476
1980;23;0.702476384
1980;24;0.317757839
1980;25;0.433540257
1980;26;0.101263653
1980;27;0.240245819
1980;28;0.080772843
1980;29;0.179855939
1980;30;0.023725056
1980;31;0.008562249
1980;32;0.06333951
1980;33;0.046760893
1980;34;0.093060253
1980;35;0.109387894
1980;36;0.286817851
1980;37;0.234656172
1980;38;0.111486274
1980;39;0.018963539
1980;40;0.058153261
1980;41;0.030129298
1980;42;0.006660098
1980;43;0.008561477
1980;44;0.009758938
1980;45;0.010261333
1980;46;0.059801815
1980;47;0.723619448
1980;48;0.691335989
1980;49;0.276894801
1980;50;0.435414716
1980;51;0.217194927
1980;52;0.315344531
1980;53;0.118650874
1980;54;0.000561587
1980;55;0.000204966
1980;56;0.000220967
1980;57;0.000392516
1980;58;0.000494171
1980;59;0.059317886
1980;60;0.62574965
1980;61;0.001001779
1980;62;0.094068626
1980;63;0.000683729
1980;64;0.000158888
1980;65;0.000368461
1980;66;0.005501711
1981;1;0.125953068
1981;2;0.14790199
1981;3;0.101050484
1981;4;0.060359388
1981;5;0.065665315
1981;6;0.053137573
1981;7;0.418160268
1981;8;0.509028127
1981;9;0.457275526
1981;10;0.105725032
1981;11;0.021911638
1981;12;0.029402922
1981;13;0.093310177
1981;14;0.105168755
1981;15;0.044561348
1981;16;0.054100462
1981;17;0.037055387
1981;18;0.182546189
1981;19;1.452754217
1981;20;0.229863686
1981;21;0.646343989
1981;22;0.913754863
1981;23;0.684515499
1981;24;0.339912141
1981;25;0.409437288
1981;26;0.108730241
1981;27;0.194761672
1981;28;0.060544026
1981;29;0.196845103
1981;30;0.020308191
1981;31;0.00866928
1981;32;0.066291393
1981;33;0.046926214
1981;34;0.092102337
1981;35;0.141329469
1981;36;0.301465526
1981;37;0.241639881
1981;38;0.117363343
1981;39;0.018383407
1981;40;0.05511901
1981;41;0.030657585
1981;42;0.006772053
1981;43;0.00880722
1981;44;0.010240619
1981;45;0.0102323
1981;46;0.061937762
1981;47;0.742369641
1981;48;0.757301432
1981;49;0.225166007
1981;50;0.404383709
1981;51;0.192254655
1981;52;0.305252382
1981;53;0.118952893
1981;54;0.000806343
1981;55;0.000255764
1981;56;0.000217138
1981;57;0.000410873
1981;58;0.000393991
1981;59;0.059240311
1981;60;0.637633151
1981;61;0.000477077
1981;62;0.102383923
1981;63;0.000942944
1981;64;0.000514688
1981;65;0.000364587
1981;66;0.01380461
1982;1;0.166100511
1982;2;0.114944546
1982;3;0.080411799
1982;4;0.043205593
1982;5;0.062500564
1982;6;0.038300688
1982;7;0.430763348
1982;8;0.514948637
1982;9;0.546463395
1982;10;0.098024865
1982;11;0.015558482
1982;12;0.033586123
1982;13;0.093892877
1982;14;0.151123576
1982;15;0.044721903
1982;16;0.055278462
1982;17;0.037110513
1982;18;0.194397152
1982;19;1.252927276
1982;20;0.209598212
1982;21;0.459340705
1982;22;0.943003223
1982;23;0.661053525
1982;24;0.3438606
1982;25;0.458432539
1982;26;0.122447623
1982;27;0.227895272
1982;28;0.067110226
1982;29;0.23080743
1982;30;0.022150161
1982;31;0.008002746
1982;32;0.07148952
1982;33;0.042577766
1982;34;0.097360188
1982;35;0.107552208
1982;36;0.311669197
1982;37;0.249488521
1982;38;0.127074337
1982;39;0.018715414
1982;40;0.055578093
1982;41;0.030442405
1982;42;0.007340032
1982;43;0.010108181
1982;44;0.011237578
1982;45;0.010443797
1982;46;0.066062619
1982;47;0.741273186
1982;48;0.735848912
1982;49;0.235928743
1982;50;0.41072902
1982;51;0.198867495
1982;52;0.307740353
1982;53;0.130468784
1982;54;0.000676807
1982;55;0.000226657
1982;56;0.000223393
1982;57;0.000356946
1982;58;0.000332088
1982;59;0.064478667
1982;60;0.621389142
1982;61;0.000678456
1982;62;0.139166214
1982;63;0.000963884
1982;64;0.000444088
1982;65;0.000371412
1982;66;0.013748738
1983;1;0.188152551
1983;2;0.140446003
1983;3;0.076974302
1983;4;0.025510546
1983;5;0.059166263
1983;6;0.033304306
1983;7;0.415557527
1983;8;0.467328279
1983;9;0.534947184
1983;10;0.087055991
1983;11;0.009672575
1983;12;0.036142003
1983;13;0.069734856
1983;14;0.154123996
1983;15;0.047992623
1983;16;0.058865233
1983;17;0.040413158
1983;18;0.183036982
1983;19;1.046805763
1983;20;0.173704746
1983;21;0.433372141
1983;22;0.920541389
1983;23;0.685781844
1983;24;0.373802749
1983;25;0.433687509
1983;26;0.132121048
1983;27;0.21460535
1983;28;0.07453379
1983;29;0.239310261
1983;30;0.020928212
1983;31;0.008734404
1983;32;0.071747732
1983;33;0.039248177
1983;34;0.104017835
1983;35;0.126850008
1983;36;0.320594128
1983;37;0.278850039
1983;38;0.145219413
1983;39;0.018613815
1983;40;0.05956666
1983;41;0.029504269
1983;42;0.006923389
1983;43;0.010009764
1983;44;0.01090456
1983;45;0.010710713
1983;46;0.077573705
1983;47;0.723857347
1983;48;0.705887505
1983;49;0.247411326
1983;50;0.382603153
1983;51;0.210248151
1983;52;0.329892959
1983;53;0.132487718
1983;54;0.000432252
1983;55;0.000183988
1983;56;0.00021931
1983;57;0.000402483
1983;58;0.000296745
1983;59;0.05354897
1983;60;0.749092333
1983;61;0.000273881
1983;62;0.147268653
1983;63;0.001024551
1983;64;0.000196109
1983;65;0.000353628
1983;66;0.011867921
1984;1;0.218023485
1984;2;0.147565111
1984;3;0.084684829
1984;4;0.028784779
1984;5;0.065242578
1984;6;0.037245912
1984;7;0.389057919
1984;8;0.50343128
1984;9;0.54024117
1984;10;0.089366149
1984;11;0.016062143
1984;12;0.033984464
1984;13;0.095714495
1984;14;0.116692162
1984;15;0.050906496
1984;16;0.061361638
1984;17;0.040320135
1984;18;0.12810731
1984;19;1.075822703
1984;20;0.156906232
1984;21;0.410058025
1984;22;0.890123212
1984;23;0.790590574
1984;24;0.379851281
1984;25;0.468755224
1984;26;0.142837326
1984;27;0.178860556
1984;28;0.04570747
1984;29;0.234417637
1984;30;0.023323375
1984;31;0.009717009
1984;32;0.077437049
1984;33;0.047608615
1984;34;0.104453431
1984;35;0.118449463
1984;36;0.33299739
1984;37;0.272109103
1984;38;0.14119373
1984;39;0.019092256
1984;40;0.062639861
1984;41;0.02968313
1984;42;0.006833846
1984;43;0.010293506
1984;44;0.010549823
1984;45;0.012039605
1984;46;0.090065172
1984;47;0.750951591
1984;48;0.737769737
1984;49;0.265687705
1984;50;0.42448414
1984;51;0.220755409
1984;52;0.35470263
1984;53;0.140466449
1984;54;0.000516598
1984;55;0.000203398
1984;56;0.000279821
1984;57;0.000391347
1984;58;0.000301309
1984;59;0.04680903
1984;60;0.90355871
1984;61;0.000173467
1984;62;0.115654226
1984;63;0.000526096
1984;64;0.000396222
1984;65;0.000358825
1984;66;0.005280636
1985;1;0.248657841
1985;2;0.154809912
1985;3;0.087423324
1985;4;0.030179402
1985;5;0.05747588
1985;6;0.035082875
1985;7;0.372695189
1985;8;0.519747003
1985;9;0.579548252
1985;10;0.129504055
1985;11;0.016137453
1985;12;0.036401183
1985;13;0.089752341
1985;14;0.157154082
1985;15;0.057104242
1985;16;0.057852876
1985;17;0.039785534
1985;18;0.075096773
1985;19;1.148475729
1985;20;0.169068247
1985;21;0.344502276
1985;22;0.876696768
1985;23;0.631803645
1985;24;0.389479718
1985;25;0.446662053
1985;26;0.151006302
1985;27;0.199629772
1985;28;0.047308711
1985;29;0.23767529
1985;30;0.032390692
1985;31;0.011923266
1985;32;0.096927937
1985;33;0.068682451
1985;34;0.102759637
1985;35;0.121248274
1985;36;0.326166442
1985;37;0.271801544
1985;38;0.128347608
1985;39;0.018487596
1985;40;0.053329031
1985;41;0.02736083
1985;42;0.00635475
1985;43;0.008503382
1985;44;0.009552487
1985;45;0.012126709
1985;46;0.087705706
1985;47;0.694816385
1985;48;0.685096547
1985;49;0.227157727
1985;50;0.402958528
1985;51;0.218879779
1985;52;0.368130466
1985;53;0.160066454
1985;54;0.000666168
1985;55;0.000233267
1985;56;0.000318298
1985;57;0.000459364
1985;58;0.000298011
1985;59;0.053482839
1985;60;0.94047713
1985;61;0.000410429
1985;62;0.133782872
1985;63;0.000601069
1985;64;0.000453953
1985;65;0.000362455
1985;66;0.004450406
1986;1;0.282917381
1986;2;0.183191543
1986;3;0.121242915
1986;4;0.028289204
1986;5;0.056061994
1986;6;0.03472947
1986;7;0.312282046
1986;8;0.526439418
1986;9;0.679439866
1986;10;0.13355937
1986;11;0.01570856
1986;12;0.035999531
1986;13;0.117635417
1986;14;0.165226017
1986;15;0.0517145
1986;16;0.061894138
1986;17;0.034734282
1986;18;0.053258893
1986;19;1.253898541
1986;20;0.209211344
1986;21;0.356278309
1986;22;0.793310781
1986;23;0.502169326
1986;24;0.399759926
1986;25;0.452894774
1986;26;0.143801146
1986;27;0.232610879
1986;28;0.053667406
1986;29;0.244536195
1986;30;0.037798477
1986;31;0.01252251
1986;32;0.106509199
1986;33;0.069659773
1986;34;0.110835015
1986;35;0.133012222
1986;36;0.342439206
1986;37;0.286459676
1986;38;0.140996676
1986;39;0.02584888
1986;40;0.086314491
1986;41;0.042524765
1986;42;0.007065519
1986;43;0.010673434
1986;44;0.011285994
1986;45;0.012747222
1986;46;0.09397415
1986;47;0.610892799
1986;48;0.593702294
1986;49;0.209883661
1986;50;0.367708419
1986;51;0.202888577
1986;52;0.366487098
1986;53;0.168870474
1986;54;0.000473243
1986;55;0.000192471
1986;56;0.000422876
1986;57;0.000430353
1986;58;0.000275259
1986;59;0.071138415
1986;60;0.859045657
1986;61;0.000140675
1986;62;0.126962312
1986;63;0.000500311
1986;64;0.000596382
1986;65;0.00035862
1986;66;0.003219938
1987;1;0.272094734
1987;2;0.214369813
1987;3;0.169234798
1987;4;0.030887072
1987;5;0.05808625
1987;6;0.034033872
1987;7;0.322428088
1987;8;0.458512093
1987;9;0.635779059
1987;10;0.15455282
1987;11;0.016037126
1987;12;0.036454235
1987;13;0.12902212
1987;14;0.214018873
1987;15;0.050734071
1987;16;0.059047792
1987;17;0.034406674
1987;18;0.089608474
1987;19;1.353670263
1987;20;0.263204019
1987;21;0.354760647
1987;22;0.781127766
1987;23;0.445478716
1987;24;0.402169693
1987;25;0.439393723
1987;26;0.144784905
1987;27;0.234778067
1987;28;0.050409466
1987;29;0.231545773
1987;30;0.040536691
1987;31;0.012297847
1987;32;0.102174401
1987;33;0.075136814
1987;34;0.113058473
1987;35;0.143101304
1987;36;0.357176707
1987;37;0.298454437
1987;38;0.148642117
1987;39;0.027778252
1987;40;0.094503036
1987;41;0.051602316
1987;42;0.008007223
1987;43;0.011884643
1987;44;0.012893123
1987;45;0.014338994
1987;46;0.109086562
1987;47;0.624866748
1987;48;0.610248017
1987;49;0.210462756
1987;50;0.40860718
1987;51;0.209472869
1987;52;0.375700527
1987;53;0.164516849
1987;54;0.000470101
1987;55;0.000214817
1987;56;0.000312321
1987;57;0.000421627
1987;58;0.000278715
1987;59;0.089785454
1987;60;0.76051089
1987;61;6.02418E-05
1987;62;0.127248115
1987;63;0.000513923
1987;64;0.000252806
1987;65;0.000359197
1987;66;0.00891759
1988;1;0.253906475
1988;2;0.21034387
1988;3;0.129125754
1988;4;0.036755178
1988;5;0.060207486
1988;6;0.039345832
1988;7;0.356081241
1988;8;0.424068489
1988;9;0.599932618
1988;10;0.096853326
1988;11;0.022679163
1988;12;0.036207613
1988;13;0.1859114
1988;14;0.234884903
1988;15;0.043914594
1988;16;0.052735689
1988;17;0.029903037
1988;18;0.200914295
1988;19;1.337488413
1988;20;0.221204908
1988;21;0.376471757
1988;22;0.73824908
1988;23;0.411559379
1988;24;0.41627296
